date,country,dau
2023-09-19,Denmark,8
2023-09-19,Dominican Republic,127
2023-09-19,Ecuador,368
2023-09-19,Egypt,29
2023-09-19,El Salvador,89
2023-09-19,Equatorial Guinea,2
2023-09-19,Error: ,371
2023-09-19,Error: 'NoneType' object has no attribute 'name',4
2023-09-19,Error: (0) Could not interpret numbers after plus-sign.,32
2023-09-19,Estonia,1
2023-09-19,Eswatini,1
2023-09-19,Falkland Islands (Malvinas),1
2023-09-19,France,38
2023-09-19,French Guiana,1
2023-09-19,Gabon,4
2023-09-19,Gambia,2
2023-09-19,Germany,43
2023-09-19,Ghana,1
2023-09-19,Greece,4
2023-09-19,Guatemala,81
2023-09-19,Haiti,2
2023-09-19,Honduras,96
2023-09-19,Hong Kong,1
2023-09-19,Hungary,4
2023-09-19,India,41
2023-09-19,Indonesia,40
2023-09-19,Iran,4
2023-09-19,Ireland,9
2023-09-19,Israel,72
2023-09-19,Italy,84
2023-09-19,Japan,2
2023-09-19,Kazakhstan,4
2023-09-19,Korea,7
2023-09-19,Kyrgyzstan,1
2023-09-19,Lebanon,3
2023-09-19,Libya,1
2023-09-19,Madagascar,1
2023-09-19,Malaysia,32
2023-09-19,Maldives,1
2023-09-19,Mali,5
2023-09-19,Malta,3
2023-09-19,Marshall Islands,1
2023-09-19,Martinique,3
2023-09-19,Mauritania,1
2023-09-19,Mexico,838
2023-09-19,Moldova,1
2023-09-19,Monaco,2
2023-09-19,Morocco,4984
2023-09-19,Mozambique,2
2023-09-19,Myanmar,4
2023-09-19,Namibia,1
2023-09-19,Netherlands,5
2023-09-19,New Caledonia,1
2023-09-19,New Zealand,15
2023-09-19,Nicaragua,53
2023-09-19,Niger,1
2023-09-19,Nigeria,5
2023-09-19,Niue,1
2023-09-19,Norfolk Island,3
2023-09-19,North Macedonia,1
2023-09-19,Norway,3
2023-09-19,Oman,1
2023-09-19,Pakistan,8
2023-09-19,Panama,157
2023-09-19,Papua New Guinea,2
2023-09-19,Paraguay,628
2023-09-19,Peru,562
2023-09-19,Philippines,13
2023-09-19,Poland,3
2023-09-19,Portugal,21
2023-09-19,Puerto Rico,5
2023-09-19,Qatar,1
2023-09-19,Romania,4
2023-09-19,Russian Federation,19
2023-09-19,Saint Lucia,1
2023-09-19,Saint Vincent and the Grenadines,2
2023-09-19,Samoa,2
2023-09-19,San Marino,1
2023-09-19,Saudi Arabia,3
2023-09-19,Senegal,3
2023-09-19,Singapore,10
2023-09-19,Sint Maarten (Dutch part),1
2023-09-19,Solomon Islands,1
2023-09-19,Somalia,1
2023-09-19,South Africa,24
2023-09-19,South Sudan,3
2023-09-19,Spain,2365
2023-09-19,Sri Lanka,3
2023-09-19,Sudan,2
2023-09-19,Switzerland,15
2023-09-19,Taiwan,1
2023-09-19,Tajikistan,1
2023-09-19,Thailand,6
2023-09-19,Togo,15
2023-09-19,Trinidad and Tobago,2
2023-09-19,Turkey,4
2023-09-19,Turks and Caicos Islands,1
2023-09-19,Tuvalu,1
2023-09-19,Ukraine,2
2023-09-19,United Arab Emirates,2
2023-09-19,United Kingdom,58
2023-09-19,United States,267
2023-09-19,Uruguay,1328
2023-09-19,Vanuatu,1
2023-09-19,Venezuela,1145
2023-09-19,Viet Nam,3
2023-09-19,Yemen,11
2023-09-19,Zimbabwe,4
2023-09-20,Afghanistan,4
2023-09-20,Albania,1
2023-09-20,Algeria,6
2023-09-20,Andorra,4
2023-09-20,Angola,3
2023-09-20,Antigua and Barbuda,1
2023-09-20,Argentina,12040
2023-09-20,Armenia,1
2023-09-20,Australia,11
2023-09-20,Austria,4
2023-09-20,Azerbaijan,1
2023-09-20,Bangladesh,2
2023-09-20,Belgium,7
2023-09-20,Belize,3
2023-09-20,Benin,14
2023-09-20,Bermuda,1
2023-09-20,Bolivia,164
2023-09-20,Bonaire,2
2023-09-20,Bosnia and Herzegovina,1
2023-09-20,Brazil,680
2023-09-20,Bulgaria,1
2023-09-20,Burkina Faso,11
2023-09-20,Cameroon,15
2023-09-20,Canada,21
2023-09-20,Chad,3
2023-09-20,Chile,1569
2023-09-20,China,7
2023-09-20,Colombia,2009
2023-09-20,Congo,54
2023-09-20,Cook Islands,1
2023-09-20,Costa Rica,242
2023-09-20,Croatia,1
2023-09-20,Cuba,9
2023-09-20,Curaçao,1
2023-09-20,Czechia,1
2023-09-20,Côte d'Ivoire,16
2023-09-20,Denmark,1
2023-09-20,Dominican Republic,118
2023-09-20,Ecuador,310
2023-09-20,Egypt,25
2023-09-20,El Salvador,93
2023-09-20,Equatorial Guinea,2
2023-09-20,Error: ,375
2023-09-20,Error: 'NoneType' object has no attribute 'name',4
2023-09-20,Error: (0) Could not interpret numbers after plus-sign.,41
2023-09-20,Estonia,1
2023-09-20,Eswatini,1
2023-09-20,Faroe Islands,1
2023-09-20,Finland,2
2023-09-20,France,40
2023-09-20,Gabon,3
2023-09-20,Georgia,1
2023-09-20,Germany,34
2023-09-20,Ghana,2
2023-09-20,Greece,5
2023-09-20,Guatemala,79
2023-09-20,Guinea,3
2023-09-20,Guyana,2
2023-09-20,Haiti,3
2023-09-20,Honduras,79
2023-09-20,Hong Kong,1
2023-09-20,Hungary,5
2023-09-20,India,34
2023-09-20,Indonesia,33
2023-09-20,Iran,4
2023-09-20,Ireland,4
2023-09-20,Israel,60
2023-09-20,Italy,81
2023-09-20,Jamaica,1
2023-09-20,Japan,8
2023-09-20,Jordan,2
2023-09-20,Kazakhstan,7
2023-09-20,Kenya,1
2023-09-20,Korea,5
2023-09-20,Kyrgyzstan,1
2023-09-20,Lao People's Democratic Republic,1
2023-09-20,Latvia,1
2023-09-20,Lebanon,1
2023-09-20,Libya,1
2023-09-20,Luxembourg,2
2023-09-20,Malaysia,33
2023-09-20,Mali,2
2023-09-20,Malta,1
2023-09-20,Martinique,4
2023-09-20,Mexico,815
2023-09-20,Moldova,1
2023-09-20,Morocco,5407
2023-09-20,Mozambique,2
2023-09-20,Myanmar,5
2023-09-20,Nepal,2
2023-09-20,Netherlands,11
2023-09-20,New Zealand,11
2023-09-20,Nicaragua,41
2023-09-20,Niger,2
2023-09-20,Nigeria,5
2023-09-20,Niue,2
2023-09-20,Norfolk Island,1
2023-09-20,North Macedonia,1
2023-09-20,Norway,3
2023-09-20,Oman,2
2023-09-20,Pakistan,14
2023-09-20,Palau,1
2023-09-20,Palestine,1
2023-09-20,Panama,138
2023-09-20,Paraguay,586
2023-09-20,Peru,568
2023-09-20,Philippines,7
2023-09-20,Poland,4
2023-09-20,Portugal,20
2023-09-20,Puerto Rico,7
2023-09-20,Qatar,1
2023-09-20,Romania,2
2023-09-20,Russian Federation,31
2023-09-20,Saint Vincent and the Grenadines,2
2023-09-20,Samoa,1
2023-09-20,Saudi Arabia,3
2023-09-20,Senegal,2
2023-09-20,Singapore,13
2023-09-20,Somalia,2
2023-09-20,South Africa,25
2023-09-20,South Sudan,2
2023-09-20,Spain,2253
2023-09-20,Sri Lanka,2
2023-09-20,Sudan,1
2023-09-20,Sweden,4
2023-09-20,Switzerland,11
2023-09-20,Thailand,4
2023-09-20,Togo,20
2023-09-20,Tokelau,1
2023-09-20,Trinidad and Tobago,1
2023-09-20,Tunisia,2
2023-09-20,Turkey,7
2023-09-20,Tuvalu,1
2023-09-20,Ukraine,1
2023-09-20,United Arab Emirates,5
2023-09-20,United Kingdom,53
2023-09-20,United States,253
2023-09-20,Uruguay,1127
2023-09-20,Venezuela,1098
2023-09-20,Viet Nam,3
2023-09-20,Yemen,5
2023-09-20,Zimbabwe,5
2023-09-21,Afghanistan,6
2023-09-21,Algeria,4
2023-09-21,Andorra,1
2023-09-21,Angola,3
2023-09-21,Antigua and Barbuda,1
2023-09-21,Argentina,9802
2023-09-21,Australia,17
2023-09-21,Austria,5
2023-09-21,Azerbaijan,1
2023-09-21,Bangladesh,3
2023-09-21,Belgium,7
2023-09-21,Belize,3
2023-09-21,Benin,8
2023-09-21,Bermuda,2
2023-09-21,Bolivia,130
2023-09-21,Bonaire,2
2023-09-21,Brazil,782
2023-09-21,Bulgaria,1
2023-09-21,Burkina Faso,10
2023-09-21,Cabo Verde,1
2023-09-21,Cameroon,12
2023-09-21,Canada,24
2023-09-21,Cayman Islands,1
2023-09-21,Chad,5
2023-09-21,Chile,1601
2023-09-21,China,5
2023-09-21,Colombia,1785
2023-09-21,Congo,48
2023-09-21,Costa Rica,210
2023-09-21,Croatia,3
2023-09-21,Cuba,9
2023-09-21,Curaçao,2
2023-09-21,Czechia,3
2023-09-21,Côte d'Ivoire,21
2023-09-21,Denmark,2
2023-09-21,Dominican Republic,133
2023-09-21,Ecuador,320
2023-09-21,Egypt,30
2023-09-21,El Salvador,74
2023-09-21,Equatorial Guinea,1
2023-09-21,Error: ,324
2023-09-21,Error: 'NoneType' object has no attribute 'name',3
2023-09-21,Error: (0) Could not interpret numbers after plus-sign.,36
2023-09-21,Estonia,1
2023-09-21,Finland,2
2023-09-21,France,25
2023-09-21,French Guiana,4
2023-09-21,Gabon,3
2023-09-21,Germany,36
2023-09-21,Greece,5
2023-09-21,Grenada,1
2023-09-21,Guadeloupe,1
2023-09-21,Guam,1
2023-09-21,Guatemala,71
2023-09-21,Guinea,4
2023-09-21,Guyana,2
2023-09-21,Haiti,1
2023-09-21,Honduras,60
2023-09-21,Hungary,5
2023-09-21,Iceland,1
2023-09-21,India,31
2023-09-21,Indonesia,28
2023-09-21,Iran,4
2023-09-21,Ireland,8
2023-09-21,Israel,53
2023-09-21,Italy,59
2023-09-21,Jamaica,2
2023-09-21,Japan,3
2023-09-21,Jordan,1
2023-09-21,Kazakhstan,3
2023-09-21,Korea,3
2023-09-21,Kuwait,2
2023-09-21,Lebanon,2
2023-09-21,Luxembourg,1
2023-09-21,Madagascar,1
2023-09-21,Malaysia,30
2023-09-21,Maldives,2
2023-09-21,Mali,2
2023-09-21,Malta,2
2023-09-21,Martinique,1
2023-09-21,Mauritania,1
2023-09-21,Mexico,750
2023-09-21,Micronesia,1
2023-09-21,Moldova,1
2023-09-21,Monaco,1
2023-09-21,Montenegro,1
2023-09-21,Morocco,5335
2023-09-21,Mozambique,2
2023-09-21,Myanmar,5
2023-09-21,Netherlands,11
2023-09-21,New Zealand,11
2023-09-21,Nicaragua,48
2023-09-21,Niger,1
2023-09-21,Nigeria,6
2023-09-21,Niue,1
2023-09-21,Norfolk Island,2
2023-09-21,Norway,2
2023-09-21,Oman,1
2023-09-21,Pakistan,11
2023-09-21,Palau,1
2023-09-21,Palestine,1
2023-09-21,Panama,141
2023-09-21,Papua New Guinea,1
2023-09-21,Paraguay,521
2023-09-21,Peru,514
2023-09-21,Philippines,15
2023-09-21,Poland,4
2023-09-21,Portugal,17
2023-09-21,Puerto Rico,13
2023-09-21,Qatar,2
2023-09-21,Romania,2
2023-09-21,Russian Federation,28
2023-09-21,Saint Pierre and Miquelon,1
2023-09-21,Saint Vincent and the Grenadines,1
2023-09-21,Samoa,2
2023-09-21,San Marino,2
2023-09-21,Saudi Arabia,1
2023-09-21,Senegal,6
2023-09-21,Singapore,8
2023-09-21,Sint Maarten (Dutch part),1
2023-09-21,Slovenia,1
2023-09-21,Solomon Islands,1
2023-09-21,South Africa,21
2023-09-21,South Sudan,2
2023-09-21,Spain,2282
2023-09-21,Sri Lanka,6
2023-09-21,Sudan,4
2023-09-21,Suriname,2
2023-09-21,Sweden,6
2023-09-21,Switzerland,9
2023-09-21,Taiwan,1
2023-09-21,Thailand,4
2023-09-21,Togo,10
2023-09-21,Trinidad and Tobago,2
2023-09-21,Turkey,5
2023-09-21,Tuvalu,1
2023-09-21,Ukraine,1
2023-09-21,United Arab Emirates,5
2023-09-21,United Kingdom,50
2023-09-21,United States,264
2023-09-21,Uruguay,1031
2023-09-21,Vanuatu,1
2023-09-21,Venezuela,1075
2023-09-21,Viet Nam,3
2023-09-21,Yemen,8
2023-09-21,Zimbabwe,7
2023-09-22,Afghanistan,4
2023-09-22,Albania,1
2023-09-22,Algeria,3
2023-09-22,Andorra,3
2023-09-22,Angola,6
2023-09-22,Argentina,10417
2023-09-22,Aruba,1
2023-09-22,Australia,15
2023-09-22,Austria,5
2023-09-22,Azerbaijan,1
2023-09-22,Bahrain,1
2023-09-22,Bangladesh,3
2023-09-22,Belgium,7
2023-09-22,Belize,2
2023-09-22,Benin,18
2023-09-22,Bolivia,133
2023-09-22,Bonaire,1
2023-09-22,Bosnia and Herzegovina,1
2023-09-22,Brazil,672
2023-09-22,Bulgaria,2
2023-09-22,Burkina Faso,11
2023-09-22,Cameroon,9
2023-09-22,Canada,12
2023-09-22,Cayman Islands,1
2023-09-22,Chad,5
2023-09-22,Chile,1393
2023-09-22,China,11
2023-09-22,Colombia,1655
2023-09-22,Congo,36
2023-09-22,Costa Rica,186
2023-09-22,Cuba,14
2023-09-22,Curaçao,2
2023-09-22,Côte d'Ivoire,6
2023-09-22,Denmark,2
2023-09-22,Dominican Republic,98
2023-09-22,Ecuador,280
2023-09-22,Egypt,21
2023-09-22,El Salvador,60
2023-09-22,Equatorial Guinea,2
2023-09-22,Error: ,318
2023-09-22,Error: 'NoneType' object has no attribute 'name',6
2023-09-22,Error: (0) Could not interpret numbers after plus-sign.,31
2023-09-22,Estonia,1
2023-09-22,Ethiopia,1
2023-09-22,Finland,1
2023-09-22,France,25
2023-09-22,French Guiana,1
2023-09-22,Gabon,8
2023-09-22,Germany,43
2023-09-22,Greece,4
2023-09-22,Guatemala,79
2023-09-22,Guinea,1
2023-09-22,Guyana,3
2023-09-22,Haiti,3
2023-09-22,Honduras,70
2023-09-22,Hungary,5
2023-09-22,India,31
2023-09-22,Indonesia,29
2023-09-22,Iran,2
2023-09-22,Ireland,4
2023-09-22,Israel,25
2023-09-22,Italy,63
2023-09-22,Jamaica,1
2023-09-22,Japan,2
2023-09-22,Kazakhstan,4
2023-09-22,Korea,3
2023-09-22,Kyrgyzstan,1
2023-09-22,Libya,1
2023-09-22,Lithuania,1
2023-09-22,Madagascar,1
2023-09-22,Malaysia,27
2023-09-22,Mali,5
2023-09-22,Malta,1
2023-09-22,Marshall Islands,1
2023-09-22,Martinique,2
2023-09-22,Mexico,677
2023-09-22,Monaco,1
2023-09-22,Montenegro,1
2023-09-22,Morocco,5032
2023-09-22,Mozambique,4
2023-09-22,Myanmar,6
2023-09-22,Nepal,3
2023-09-22,Netherlands,7
2023-09-22,New Zealand,12
2023-09-22,Nicaragua,42
2023-09-22,Nigeria,7
2023-09-22,Norfolk Island,2
2023-09-22,Norway,2
2023-09-22,Oman,2
2023-09-22,Pakistan,10
2023-09-22,Panama,139
2023-09-22,Paraguay,498
2023-09-22,Peru,468
2023-09-22,Philippines,19
2023-09-22,Poland,7
2023-09-22,Portugal,16
2023-09-22,Puerto Rico,6
2023-09-22,Romania,2
2023-09-22,Russian Federation,26
2023-09-22,Saint Vincent and the Grenadines,1
2023-09-22,Samoa,1
2023-09-22,Senegal,3
2023-09-22,Serbia,2
2023-09-22,Singapore,12
2023-09-22,Sint Maarten (Dutch part),2
2023-09-22,Slovenia,1
2023-09-22,South Africa,18
2023-09-22,South Sudan,1
2023-09-22,Spain,1952
2023-09-22,Sri Lanka,4
2023-09-22,Sudan,4
2023-09-22,Suriname,2
2023-09-22,Sweden,6
2023-09-22,Switzerland,7
2023-09-22,Thailand,7
2023-09-22,Togo,12
2023-09-22,Trinidad and Tobago,2
2023-09-22,Turkey,5
2023-09-22,Tuvalu,1
2023-09-22,Uganda,2
2023-09-22,Ukraine,1
2023-09-22,United Arab Emirates,8
2023-09-22,United Kingdom,47
2023-09-22,United States,210
2023-09-22,Uruguay,878
2023-09-22,Venezuela,971
2023-09-22,Viet Nam,6
2023-09-22,Virgin Islands,1
2023-09-22,Yemen,6
2023-09-22,Zimbabwe,6
2023-09-23,Afghanistan,2
2023-09-23,Algeria,4
2023-09-23,Angola,1
2023-09-23,Anguilla,1
2023-09-23,Argentina,6156
2023-09-23,Australia,14
2023-09-23,Austria,1
2023-09-23,Bahrain,1
2023-09-23,Bangladesh,1
2023-09-23,Belgium,1
2023-09-23,Belize,2
2023-09-23,Benin,13
2023-09-23,Bolivia,60
2023-09-23,Bosnia and Herzegovina,1
2023-09-23,Brazil,401
2023-09-23,Bulgaria,2
2023-09-23,Burkina Faso,7
2023-09-23,Cameroon,15
2023-09-23,Canada,11
2023-09-23,Chad,3
2023-09-23,Chile,763
2023-09-23,China,6
2023-09-23,Colombia,1054
2023-09-23,Congo,31
2023-09-23,Costa Rica,101
2023-09-23,Cuba,9
2023-09-23,Curaçao,1
2023-09-23,Côte d'Ivoire,13
2023-09-23,Denmark,6
2023-09-23,Djibouti,1
2023-09-23,Dominican Republic,100
2023-09-23,Ecuador,206
2023-09-23,Egypt,17
2023-09-23,El Salvador,36
2023-09-23,Error: ,238
2023-09-23,Error: 'NoneType' object has no attribute 'name',2
2023-09-23,Error: (0) Could not interpret numbers after plus-sign.,21
2023-09-23,Estonia,1
2023-09-23,Falkland Islands (Malvinas),1
2023-09-23,Finland,4
2023-09-23,France,16
2023-09-23,French Guiana,3
2023-09-23,Gabon,5
2023-09-23,Gambia,1
2023-09-23,Germany,23
2023-09-23,Greece,4
2023-09-23,Guatemala,44
2023-09-23,Guinea,2
2023-09-23,Guyana,1
2023-09-23,Haiti,4
2023-09-23,Honduras,62
2023-09-23,Hong Kong,2
2023-09-23,Hungary,5
2023-09-23,Iceland,1
2023-09-23,India,26
2023-09-23,Indonesia,27
2023-09-23,Iran,3
2023-09-23,Ireland,3
2023-09-23,Israel,16
2023-09-23,Italy,49
2023-09-23,Jamaica,1
2023-09-23,Japan,2
2023-09-23,Jordan,1
2023-09-23,Kazakhstan,2
2023-09-23,Korea,2
2023-09-23,Kuwait,1
2023-09-23,Lebanon,2
2023-09-23,Malaysia,17
2023-09-23,Mali,2
2023-09-23,Malta,1
2023-09-23,Mauritania,1
2023-09-23,Mexico,457
2023-09-23,Monaco,1
2023-09-23,Morocco,8096
2023-09-23,Mozambique,5
2023-09-23,Myanmar,4
2023-09-23,Nepal,3
2023-09-23,Netherlands,9
2023-09-23,New Zealand,12
2023-09-23,Nicaragua,30
2023-09-23,Nigeria,5
2023-09-23,Niue,1
2023-09-23,Norfolk Island,2
2023-09-23,Norway,5
2023-09-23,Oman,1
2023-09-23,Pakistan,13
2023-09-23,Panama,80
2023-09-23,Paraguay,349
2023-09-23,Peru,358
2023-09-23,Philippines,10
2023-09-23,Poland,4
2023-09-23,Portugal,12
2023-09-23,Puerto Rico,5
2023-09-23,Qatar,2
2023-09-23,Romania,3
2023-09-23,Russian Federation,9
2023-09-23,Saudi Arabia,1
2023-09-23,Singapore,5
2023-09-23,Solomon Islands,1
2023-09-23,South Africa,7
2023-09-23,South Sudan,1
2023-09-23,Spain,1244
2023-09-23,Sri Lanka,2
2023-09-23,Sudan,2
2023-09-23,Sweden,4
2023-09-23,Switzerland,6
2023-09-23,Thailand,7
2023-09-23,Togo,12
2023-09-23,Trinidad and Tobago,3
2023-09-23,Tunisia,2
2023-09-23,Turkey,2
2023-09-23,Turks and Caicos Islands,1
2023-09-23,United Arab Emirates,4
2023-09-23,United Kingdom,18
2023-09-23,United States,110
2023-09-23,Uruguay,500
2023-09-23,Venezuela,723
2023-09-23,Viet Nam,1
2023-09-23,Yemen,3
2023-09-23,Zambia,1
2023-09-23,Zimbabwe,4
2023-09-24,Afghanistan,3
2023-09-24,Algeria,15
2023-09-24,Andorra,1
2023-09-24,Angola,4
2023-09-24,Antigua and Barbuda,1
2023-09-24,Argentina,5072
2023-09-24,Aruba,1
2023-09-24,Australia,9
2023-09-24,Austria,4
2023-09-24,Bahamas,1
2023-09-24,Belgium,3
2023-09-24,Benin,13
2023-09-24,Bolivia,78
2023-09-24,Brazil,322
2023-09-24,Bulgaria,4
2023-09-24,Burkina Faso,6
2023-09-24,Cameroon,9
2023-09-24,Canada,13
2023-09-24,Cayman Islands,1
2023-09-24,Chad,1
2023-09-24,Chile,613
2023-09-24,China,6
2023-09-24,Colombia,778
2023-09-24,Congo,27
2023-09-24,Cook Islands,1
2023-09-24,Costa Rica,88
2023-09-24,Croatia,2
2023-09-24,Cuba,6
2023-09-24,Curaçao,1
2023-09-24,Czechia,2
2023-09-24,Côte d'Ivoire,14
2023-09-24,Denmark,7
2023-09-24,Dominican Republic,84
2023-09-24,Ecuador,170
2023-09-24,Egypt,15
2023-09-24,El Salvador,49
2023-09-24,Error: ,193
2023-09-24,Error: 'NoneType' object has no attribute 'name',1
2023-09-24,Error: (0) Could not interpret numbers after plus-sign.,14
2023-09-24,Falkland Islands (Malvinas),1
2023-09-24,Finland,1
2023-09-24,France,22
2023-09-24,French Guiana,1
2023-09-24,Gabon,3
2023-09-24,Gambia,1
2023-09-24,Germany,17
2023-09-24,Ghana,1
2023-09-24,Greece,1
2023-09-24,Guam,1
2023-09-24,Guatemala,38
2023-09-24,Guyana,1
2023-09-24,Haiti,1
2023-09-24,Honduras,48
2023-09-24,Hungary,3
2023-09-24,Iceland,1
2023-09-24,India,23
2023-09-24,Indonesia,21
2023-09-24,Iran,1
2023-09-24,Iraq,1
2023-09-24,Ireland,5
2023-09-24,Israel,23
2023-09-24,Italy,39
2023-09-24,Japan,1
2023-09-24,Jordan,2
2023-09-24,Kazakhstan,1
2023-09-24,Korea,1
2023-09-24,Kuwait,1
2023-09-24,Kyrgyzstan,1
2023-09-24,Lebanon,2
2023-09-24,Liechtenstein,1
2023-09-24,Malaysia,20
2023-09-24,Maldives,1
2023-09-24,Mali,3
2023-09-24,Martinique,1
2023-09-24,Mexico,408
2023-09-24,Moldova,1
2023-09-24,Morocco,15235
2023-09-24,Mozambique,4
2023-09-24,Myanmar,1
2023-09-24,Nepal,1
2023-09-24,Netherlands,5
2023-09-24,New Zealand,16
2023-09-24,Nicaragua,26
2023-09-24,Niger,1
2023-09-24,Nigeria,6
2023-09-24,Norway,1
2023-09-24,Pakistan,9
2023-09-24,Panama,80
2023-09-24,Paraguay,215
2023-09-24,Peru,326
2023-09-24,Philippines,5
2023-09-24,Poland,5
2023-09-24,Portugal,6
2023-09-24,Puerto Rico,6
2023-09-24,Qatar,3
2023-09-24,Romania,4
2023-09-24,Russian Federation,11
2023-09-24,Samoa,1
2023-09-24,Sao Tome and Principe,1
2023-09-24,Saudi Arabia,5
2023-09-24,Senegal,3
2023-09-24,Singapore,4
2023-09-24,Sint Maarten (Dutch part),1
2023-09-24,South Africa,8
2023-09-24,Spain,992
2023-09-24,Sri Lanka,2
2023-09-24,Sudan,2
2023-09-24,Suriname,1
2023-09-24,Sweden,2
2023-09-24,Switzerland,1
2023-09-24,Taiwan,1
2023-09-24,Thailand,4
2023-09-24,Togo,9
2023-09-24,Tunisia,6
2023-09-24,Turkey,2
2023-09-24,United Arab Emirates,7
2023-09-24,United Kingdom,20
2023-09-24,United States,140
2023-09-24,Uruguay,442
2023-09-24,Venezuela,650
2023-09-24,Viet Nam,2
2023-09-24,Yemen,13
2023-09-24,Zimbabwe,2
2023-09-25,Afghanistan,4
2023-09-25,Albania,1
2023-09-25,Algeria,4
2023-09-25,Andorra,3
2023-09-25,Angola,7
2023-09-25,Antigua and Barbuda,2
2023-09-25,Argentina,9987
2023-09-25,Australia,10
2023-09-25,Austria,8
2023-09-25,Azerbaijan,1
2023-09-25,Bahamas,1
2023-09-25,Belgium,7
2023-09-25,Belize,1
2023-09-25,Benin,21
2023-09-25,Bermuda,2
2023-09-25,Bolivia,95
2023-09-25,Bonaire,1
2023-09-25,Bosnia and Herzegovina,2
2023-09-25,Brazil,652
2023-09-25,Bulgaria,4
2023-09-25,Burkina Faso,10
2023-09-25,Burundi,2
2023-09-25,Cameroon,15
2023-09-25,Canada,16
2023-09-25,Cayman Islands,1
2023-09-25,Central African Republic,1
2023-09-25,Chad,1
2023-09-25,Chile,1584
2023-09-25,China,9
2023-09-25,Colombia,1557
2023-09-25,Congo,33
2023-09-25,Costa Rica,148
2023-09-25,Croatia,1
2023-09-25,Cuba,18
2023-09-25,Czechia,1
2023-09-25,Côte d'Ivoire,13
2023-09-25,Denmark,4
2023-09-25,Djibouti,1
2023-09-25,Dominican Republic,109
2023-09-25,Ecuador,272
2023-09-25,Egypt,20
2023-09-25,El Salvador,45
2023-09-25,Error: ,339
2023-09-25,Error: 'NoneType' object has no attribute 'name',5
2023-09-25,Error: (0) Could not interpret numbers after plus-sign.,32
2023-09-25,Eswatini,1
2023-09-25,Ethiopia,1
2023-09-25,Falkland Islands (Malvinas),3
2023-09-25,Faroe Islands,1
2023-09-25,Finland,2
2023-09-25,France,35
2023-09-25,French Guiana,3
2023-09-25,French Polynesia,1
2023-09-25,Gabon,6
2023-09-25,Germany,26
2023-09-25,Ghana,4
2023-09-25,Greece,5
2023-09-25,Guatemala,68
2023-09-25,Guinea,1
2023-09-25,Guyana,2
2023-09-25,Haiti,5
2023-09-25,Honduras,65
2023-09-25,Hungary,3
2023-09-25,India,39
2023-09-25,Indonesia,30
2023-09-25,Iran,4
2023-09-25,Ireland,9
2023-09-25,Israel,11
2023-09-25,Italy,84
2023-09-25,Jamaica,1
2023-09-25,Japan,4
2023-09-25,Jordan,2
2023-09-25,Kazakhstan,6
2023-09-25,Kenya,1
2023-09-25,Korea,4
2023-09-25,Kuwait,1
2023-09-25,Kyrgyzstan,3
2023-09-25,Latvia,1
2023-09-25,Lebanon,4
2023-09-25,Luxembourg,1
2023-09-25,Madagascar,2
2023-09-25,Malaysia,32
2023-09-25,Maldives,1
2023-09-25,Mali,2
2023-09-25,Malta,2
2023-09-25,Martinique,1
2023-09-25,Mauritania,1
2023-09-25,Mexico,625
2023-09-25,Moldova,1
2023-09-25,Monaco,1
2023-09-25,Morocco,9555
2023-09-25,Mozambique,7
2023-09-25,Myanmar,8
2023-09-25,Nepal,1
2023-09-25,Netherlands,6
2023-09-25,New Zealand,18
2023-09-25,Nicaragua,42
2023-09-25,Nigeria,4
2023-09-25,Niue,1
2023-09-25,Norfolk Island,2
2023-09-25,Norway,2
2023-09-25,Oman,2
2023-09-25,Pakistan,15
2023-09-25,Palau,1
2023-09-25,Panama,107
2023-09-25,Paraguay,531
2023-09-25,Peru,434
2023-09-25,Philippines,13
2023-09-25,Portugal,10
2023-09-25,Puerto Rico,3
2023-09-25,Qatar,1
2023-09-25,Romania,3
2023-09-25,Russian Federation,22
2023-09-25,Rwanda,2
2023-09-25,Saint Vincent and the Grenadines,2
2023-09-25,Saudi Arabia,3
2023-09-25,Senegal,1
2023-09-25,Seychelles,1
2023-09-25,Singapore,15
2023-09-25,Slovenia,2
2023-09-25,Solomon Islands,1
